listing_id,listing_url,host_id,description,host_name,DISTRICTE,latitude,longitude,minimum_nights,last_review,calculated_host_listings_count,availability_365,NUMERO_REGISTRE_GENERALITAT,Tipo,TipoDescripcion,CODI_DISTRICTE,CODI_BARRI
2784,https://www.airbnb.com/rooms/21721525,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />The Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Recently renovated, each apartment combines stylish and modern furnishing details. <br /> <br />Cool Jazz 62  apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a kitchen open to dining room and a living room with plenty of natural light. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours a",Habitat Apartments,SANT MARTÍ,41.41134,2.17802,1,2022-12-01,137,181,HUTB-011232,2,Con Licenia,10,68.5
2786,https://www.airbnb.com/rooms/21721543,158023606,"Blanca 1 apartment is ideal for a relaxing holiday away from the noise of the city center. All the necessary amenities and easy access to public transport.<br /><br />The predominant white color all over the place, small details in its decoration and modern amenities including, will welcome you to an unforgettable stay. <br /><br />It has two bedrooms, each with double bed and large closet. The first room overlooking the street Riera Blanca and the second with internal view. One complete bathroom with shower.<br /><br />Large living room with double sofa bed, dining for 6 and a fully equipped open kitchen. Patio with laundry area.<br /><br />Additional Information:<br />-Smart TV <br />-Patio with washer<br />-High Speed WIFI Network SystemNOTE: There is parking nearby, only 100 meters from the apartment  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regar",Habitat Apartments,SANTS-MONTJUÏC,41.37294,2.12736,1,2022-11-13,137,181,HUTB-005973,2,Con Licenia,3,14.5
2787,https://www.airbnb.com/rooms/21721553,158023606,"Enjoy a comfortable stay in this beautiful apartment with lovely balconies.<br /><br />It is located next to Enric Granados Street, just a few minutes away from Rambla Catalunya and Paseo de Gracia, one of the most exclusive areas of the city. The apartment comfortably sleeps 6 people with 1 bedroom with double bed, one with 2 single beds and also a double sofa bed in the living room. As well as this, there is a fully equipped kitchen, a bathroom with bath tub and shower and a spacious living room. <br /> The apartment features lovely balconies that fill the apartment with natural lightAdditional Information:-  There are stairs before reaching the elevator-       Parties in the apartment are strictly not allowed.-       It is very important to respect the noise level (people, music) during the whole stay.-       The perfect choice for families or groups of friends (Preference Age: over 24 years).   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and ",Habitat Apartments,EIXAMPLE,41.39379,2.15631,1,2022-11-27,137,161,HUTB-008708,2,Con Licenia,2,7.5
2789,https://www.airbnb.com/rooms/21721586,158023606,"Enjoy unforgettable days in this amazing apartment with lovely balconies. <br /><br />It is located on Enric Granados Street, just a few minutes away from Rambla Catalunya and Paseo de Gracia, one of the most exclusive areas of the city. The apartment comfortably sleeps 6 people with 1 bedroom with double bed, one with 2 single beds and also a double sofa bed in the living room. <br /><br />As well as this there is a fully equipped kitchen, a bathroom with bath tub and shower and a spacious living room. <br /><br />The apartment features lovely balconies that fill the apartment with natural light<br /><br /> Additional Information:-  There are stairs before reaching the elevator<br /><br />-  Some furniture and decoration may change in bedrooms and bathroom.-       Parties in the apartment are strictly not allowed.-       It is very important to respect the noise level (people, music) during the whole stay.-       The perfect choice for families or groups of friends (Preference Age: ov",Habitat Apartments,EIXAMPLE,41.39239,2.15681,1,2022-11-03,137,185,HUTB-011306,2,Con Licenia,2,7.5
2791,https://www.airbnb.com/rooms/21721631,158023606,"Paseo de Gracia A is an incredible apartment located in one of the major avenues in Barcelona and one of the most important shopping streets in Spain: Paseo de Gracia. You will find all the well known designer brands as well as some of the city's best restaurants & bars.<br /> <br /> This fabulous apartment features 2 cosy double bedrooms and a sofa bed; it is perfect place to accommodate up to 6 people. The living area offers plenty of natural light and its special decorative details make for a unique stay in Barcelona.<br /> <br /> Finally and most importantly, you will find a small terrace with a table and chairs where you will enjoy wonderful evenings overlooking Casa Batlló, a building restored by Antoni Gaudí, architect and figurehead of Catalan Modernism. Additional information:<br />***Paseo de Gracia A Apartment  is one of the finalists in Best Holiday Home in Europe Award 2017 in the category Best Holiday Home in European Capital.<br /><br />This selection was made from an ob",Habitat Apartments,EIXAMPLE,41.39268,2.16455,1,2022-11-23,137,89,HUTB-000446,2,Con Licenia,2,7.5
2792,https://www.airbnb.com/rooms/21721651,158023606,"Boqueria Plaza 32 is a lovely accommodation in Barcelona, with all the amenities included for an unforgettable time in the city.<br /><br /><b>The space</b><br />It has a strategic location next to las Ramblas and la Boqueria Market, just few steps from Plaza Catalunya.  <br /> <br />The apartment has been recently renovated with modern and elegant style. It features 2 bedrooms, one complete bathroom and one toilet. Also, it offers a large and bright living room with comfortable sofa, small balcony and dining table for 4.  A few steps away is the fully equipped kitchen. <br /> <br />Ideal for families or a group of friends, it can accommodate up to 4 people. <br /> <br />ADDITIONAL INFORMATION <br />Final cleaning: 90EUR <br />Weekly cleaning not included. Extra cleaning services can be coordinated. <br />Note: This apartment is for monthly stays of more than 31 nights. <br /> <br />IMPORTANT ABOUT THE DAMAGE DEPOSIT <br />- 1 month stay: 25% of the month <br />- Stay 2 to 4 months: 50",Habitat Apartments,CIUTAT VELLA,41.38279,2.17065,1,2022-09-22,137,226,Nulo,0,Nulos-Ilegales,1,2.5
2793,https://www.airbnb.com/rooms/21721653,158023606,"Boqueria Plaza 31 is a lovely accommodation in Barcelona, with all the amenities included for an unforgettable time in the city.<br /><br /><b>The space</b><br />It has a strategic location next to las Ramblas and la Boqueria Market, just few steps from Plaza Catalunya.  <br /> <br />The apartment has been recently renovated with modern and elegant style. It features 3 bedrooms, one complete bathroom and one toilet. Also, it has a large and bright living room with comfortable sofa, small balcony and dining table for 4. A few steps away is the fully equipped kitchen. <br /> <br />Ideal for families or a group of friends, it can accommodate up to 5 people. <br /> <br />ADDITIONAL INFORMATION <br />Final cleaning: 90 EUR <br />Weekly cleaning not included. Extra cleaning services can be coordinated. <br />Note: This apartment is for monthly stays of more than 31 nights. <br /> <br />IMPORTANT ABOUT THE DAMAGE DEPOSIT <br />- 1 month stay: 25% of the month <br />- Stay 2 to 4 months: 50% o",Habitat Apartments,CIUTAT VELLA,41.38249,2.17081,1,2022-07-11,137,225,Nulo,0,Nulos-Ilegales,1,2.5
2794,https://www.airbnb.com/rooms/21721664,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />The Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Recently renovated, each apartment combines stylish and modern furnishing details. <br /> <br />Cool Jazz 54 apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a kitchen open to dining room and a living room with plenty of natural light and nice balcony. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its",Habitat Apartments,EIXAMPLE,41.41145,2.17601,1,2022-11-30,137,164,HUTB-011230,2,Con Licenia,2,7.5
2801,https://www.airbnb.com/rooms/21721702,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />The Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Recently renovated, each apartment combines stylish and modern furnishing details. <br /> <br />Cool Jazz 72  apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a kitchen open to dining room and a living room with plenty of natural light. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for family or group of friends. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and i",Habitat Apartments,SANT MARTÍ,41.41226,2.17632,1,2022-12-02,137,162,HUTB-011236,2,Con Licenia,10,68.5
2803,https://www.airbnb.com/rooms/21721717,158023606,"Apartment in Barcelona ideal for a relaxing holiday away from the noise of the city center with all the necessary amenities and easy access to public transport. Its lovely terrace will become the ideal place to relax after a day of sightseeing.<br /> <br /> Elegant details in its decoration and modern amenities will welcome you to a great stay in the city. It offers two double bedrooms, one with double bed and the other with two single beds.  <br /> <br /> In one open space there is: a living room with double sofa bed, dining area, & fully equipped open kitchen. Terrace with table and chairs.<br /><br />Additional Information:<br />-High Speed WIFI Network System<br /><br />Note: There are -+20 stairs before reaching the elevatorFind useful information about ADN Apartments area, discover great places to visit during your stay, where to eat and where to go for a drink!  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained i",Habitat Apartments,SANTS-MONTJUÏC,41.37628,2.14381,1,2022-11-25,137,171,HUTB-010251,2,Con Licenia,3,14.5
2805,https://www.airbnb.com/rooms/21721730,158023606,"Enjoy unforgettable days in this amazing apartment with lovely balconies. It is located on Enric Granados Street, just a few minutes away from Rambla Catalunya and Paseo de Gracia, one of the most exclusive areas of the city.  The apartment comfortably sleeps 6 people with 1 bedroom with double bed, one with 2 single beds and also a double sofa bed in the living room. As well as this there is a fully equipped kitchen, a bathroom with bath tub and shower and a spacious living room. <br /> The apartment features lovely balconies that fill the apartment with natural light<br /><br />Additional Information:- There are stairs before reaching the elevator-       Parties in the apartment are strictly not allowed.-       It is very important to respect the noise level (people, music) during the whole stay.-       The perfect choice for families or groups of friends (Preference Age: over 24 years).   <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Securit",Habitat Apartments,EIXAMPLE,41.39214,2.15666,1,2022-11-20,137,189,HUTB-009097,2,Con Licenia,2,7.5
2806,https://www.airbnb.com/rooms/21721747,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />The Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. These apartments combines stylish and modern furnishing details. <br /> <br />Cool Jazz 44 apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a kitchen open to dining room and a living room with plenty of natural light and nice balcony. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are",Habitat Apartments,EIXAMPLE,41.41146,2.17619,1,2022-12-01,137,173,HUTB-011226,2,Con Licenia,2,7.5
2807,https://www.airbnb.com/rooms/21721753,158023606,"Elegant and central Barcelona apartment near Arc De Triomf with large windows, nice balconies and small details that will make your stay a great time in the city. The apartment has 2 bedrooms with double beds, 2 bedrooms with 2 single beds each. It is perfect for large families or group of friends. There are also 3 bathrooms, a fully modernised kitchen and a large living space and dining room that can easily accomodate 8 people. Additional Information:*During the day the building has a concierge service.  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our",Habitat Apartments,EIXAMPLE,41.39189,2.1752,1,2022-11-13,137,172,HUTB-010075,2,Con Licenia,2,7.5
2808,https://www.airbnb.com/rooms/21721760,158023606,"This Rambla Deluxe B apartment in Barcelona offers 2 bedrooms, 2 bathrooms, and a large living room with views of Diputación Street and the Rambla de Catalunya, well-known for being one of the most exclusive streets of the city, which go accordingly to its stylish details and decoration. The apartment is fully equipped with everything you need to enjoy a perfect vacation in Barcelona, including a fully equipped kitchen. It’s located in the Habitat Apartments Rambla Deluxe building, likeRambla Deluxe A. Additional Information:- There is a concierge in the building <br /><br />City tax:<br />2.4750 € per night and person will be added to the total price.<br /> - The city tax will apply to a maximum of 7 nights.<br /> - The city tax does not apply to those under 17 years.<br /><br /> Size: 90 m2. <br /> <br />Amenities: Bed Linen  Towels, Central Heating, air conditioning, Elevator, No Pets Allowed, Safe Deposit, Baby cot, Baby high chair, No parties, Suitable for children, Free Wireless ",Habitat Apartments,EIXAMPLE,41.38997,2.16656,1,2022-10-15,137,135,HUTB-003298,2,Con Licenia,2,7.5
2809,https://www.airbnb.com/rooms/21721800,158023606,"Enjoy unforgettable days in this beautiful apartment with lovely balconies, it is located on Enric Granados Street, just a few minutes away from Rambla Catalunya and Paseo de Gracia, one of the most exclusive areas of the city. <br /><br />The apartment comfortably sleeps 6 people. It features 1 bedroom with double bed, one with 2 single beds and also a double sofa bed in the living room. As well as this there is a fully equipped kitchen, a bathroom with bath tub and shower and a spacious living room. <br /><br />The apartment features lovely balconies that fill the apartment with natural light.<br /><br />Additional Information:<br />- There are stairs before reaching the elevator<br />- Parties in the apartment are strictly not allowed.<br />- It is very important to respect the noise level (people, music) during the whole stay. The property has a noise monitor, does not record, only records and alerts us when the usual noise levels are exceeded.<br />The guest agrees to respect the ",Habitat Apartments,EIXAMPLE,41.39193,2.15505,1,2022-09-29,137,193,HUTB-004270,2,Con Licenia,2,7.5
2813,https://www.airbnb.com/rooms/21721812,158023606,"Jazz BCN Apartments is a new concept of accommodation  in Barcelona inspired by the Jazz  genre. A place designed for people  looking for comfort, style and all  amenities included.<br /><br /><b>The space</b><br />Jazz  BCN Apartments building is  strategically located in a quiet residential  area of Eixample, just 5  minutes from the Sagrada Familia. Recently  renovated, each apartment  combines stylish and modern furnishing  details. <br /> <br />Cool Jazz 42 apartment takes its  name from the genre Cool Jazz; soft, thoughtful and quiet  musical style.  Following this concept, the apartment has been designed  to provide an  atmosphere of tranquility. As well, it features two  pleasant bedrooms, a  kitchen open to dining room and a living room with  plenty of natural  light. It will be the ideal place to enjoy a dream  vacation with all  services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of",Habitat Apartments,SANT MARTÍ,41.41133,2.17811,1,2022-11-25,137,164,HUTB-011224,2,Con Licenia,10,68.5
2814,https://www.airbnb.com/rooms/21721851,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />Jazz BCN Apartments buildings are strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Recently renovated, each apartment combines stylish and modern furnishing details. Hot Jazz 11 apartment takes its name from the genre Hot Jazz; polished melodies and wind instruments. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a fully equipped kitchen and a living room with plenty of natural light and nice terrace. It will be the ideal place to enjoy a dream vacation thanks to it nice terrace. <br /> <br />* Recommended for families <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are subject",Habitat Apartments,SANT MARTÍ,41.4121,2.17584,1,2022-09-22,137,152,HUTB-011336,2,Con Licenia,10,68.5
2815,https://www.airbnb.com/rooms/21721888,158023606,"Jazz BCN Apartments is a new concept of accommodation  in Barcelona inspired by the Jazz  genre. A place designed for people  looking for comfort, style and all  amenities included. <br /> <br />Jazz  BCN Apartments building is  strategically located in a quiet residential  area of Eixample, just 5  minutes from the Sagrada Familia. Recently  renovated, each apartment  combines stylish and modern furnishing  details. <br /> <br />Cool Jazz 52 apartment takes its  name from the genre Cool Jazz; soft, thoughtful and quiet  musical style.  Following this concept, the apartment has been designed  to provide an  atmosphere of tranquility. As well, it features two  pleasant bedrooms, a  kitchen open to dining room and a living room with  plenty of natural  light. It will be the ideal place to enjoy a dream  vacation with all  services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and it",Habitat Apartments,SANT MARTÍ,41.41249,2.17659,1,2022-11-29,137,164,HUTB-011228,2,Con Licenia,10,68.5
2816,https://www.airbnb.com/rooms/21721983,158023606,"The Alibei 3 apartment offers 2 bedrooms, a bathroom with bath and shower, a well-equipped kitchen, a spacious living room and two pretty balconies with lovely views of the south side of Barcelona. It is located a stones throw from the famous Arc De Triomf Monument and also a 5 minute walk from the beautiful Parc de La Ciutadella.<br /><br />It is a quiet and elegant apartment, perfect for a stay with your family.  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients about the competent regulations to fulfill. <br /><br />City tax:<br />4,40 € per n",Habitat Apartments,EIXAMPLE,41.39231,2.17985,1,2022-11-09,137,157,HUTB-003662,2,Con Licenia,2,7.5
2817,https://www.airbnb.com/rooms/21721985,158023606,"Apartment in Barcelona ideal for a relaxing holiday away from the noise of the city center with all the necessary amenities and easy access to public transport. Its lovely terrace will become the ideal place to relax after a day of sightseeing.<br /> <br /> Elegant details in its decoration and modern amenities will welcome you to a great stay in the city. It has two double bedrooms, one with double bed and the other with two single beds.  <br /> <br /> In one open space there is: a comfortable living room with double sofa bed, a dining area, & fully equipped open kitchen. Terrace with table and chairs.<br /><br />Additional Information:<br /><br />Note: There are -+20 stairs before reaching the elevatorFind useful information about ADN Apartments area, discover great places to visit during your stay, where to eat and where to go for a drink!  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministr",Habitat Apartments,SANTS-MONTJUÏC,41.37546,2.14414,1,2022-11-15,137,170,HUTB-010252,2,Con Licenia,3,14.5
2820,https://www.airbnb.com/rooms/21721986,158023606,"Jazz BCN Apartments is a new concept of accommodation  in Barcelona inspired by the Jazz genre. A place designed for people  looking for comfort, style and all amenities included. <br /> <br />The Jazz  BCN Apartments building is strategically located in a quiet residential  area of Eixample, just 5 minutes from the Sagrada Familia. Each apartment combines stylish and modern furnishing  details. <br /> <br />Cool Jazz 31 apartment takes its  name from the genre Cool Jazz; soft, thoughtful and quiet musical style.  Following this concept, the apartment has been designed to provide an  atmosphere of tranquility. As well, it features two pleasant bedrooms, a  kitchen open to dining room and a living room with plenty of natural  light. It will be the ideal place to enjoy a dream vacation with all  services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are subject",Habitat Apartments,SANT MARTÍ,41.41271,2.1763,1,2022-10-13,137,155,HUTB-011240,2,Con Licenia,10,68.5
2821,https://www.airbnb.com/rooms/21721987,158023606,"Jazz BCN Apartments is  a new concept of accommodation in Barcelona inspired by the Jazz genre.  A place designed for people looking for comfort, style and all  amenities included. <br />The Jazz BCN Apartments building is  strategically located in a quiet residential area of Eixample, just 5  minutes from the Sagrada Familia. Each apartment  combines stylish and modern furnishing details. <br /> <br />Cool Jazz 14 apartment takes  its name from the genre Cool Jazz; soft, thoughtful and quiet musical  style. Following this concept, the apartment has been designed to  provide an atmosphere of tranquility. As well, it features two pleasant  bedrooms, a equiped kitchen, dining room and a living room with plenty of  natural light and nice balcony. It will be the ideal place to enjoy a  dream vacation with all services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours",Habitat Apartments,SANT MARTÍ,41.4124,2.1765,1,2022-10-19,137,148,HUTB-011216,2,Con Licenia,10,68.5
2823,https://www.airbnb.com/rooms/21721988,158023606,"Jazz BCN Apartments is a new concept of accommodation  in Barcelona inspired by the Jazz   genre. A place designed for people  looking for comfort, style and all   amenities included. <br /> <br />Jazz  BCN Apartments building is   strategically located in a quiet residential  area of Eixample, just 5   minutes from the Sagrada Familia. Each apartment   combines stylish and modern furnishing  details. <br /> <br />Cool Jazz 22 apartment takes its  name from the genre Cool Jazz; soft, thoughtful and quiet   musical style.  Following this concept, the apartment has been designed   to provide an  atmosphere of tranquility. As well, it features two   pleasant bedrooms, a  kitchen open to dining room and a living room with   plenty of natural  light. It will be the ideal place to enjoy a dream   vacation with all  services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening h",Habitat Apartments,SANT MARTÍ,41.41158,2.17835,1,2022-09-13,137,168,HUTB-011218,2,Con Licenia,10,68.5
2824,https://www.airbnb.com/rooms/21721989,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />The Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Recently renovated, each apartment combines stylish and modern furnishing details. <br /> <br />Cool Jazz 63 apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a kitchen open to dining room and a living room with plenty of natural light and nice balcony. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its",Habitat Apartments,SANT MARTÍ,41.4127,2.17802,1,2022-12-01,137,194,HUTB-011233,2,Con Licenia,10,68.5
2825,https://www.airbnb.com/rooms/21721990,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br /> <br />Jazz BCN Apartments building is strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Each apartment combines stylish and modern furnishing details. <br /> <br />The Cool Jazz 81 apartment takes its name from the genre Cool Jazz; soft, thoughtful and quiet musical style. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a kitchen open to dining room and a living room with plenty of natural light. It will be the ideal place to enjoy a dream vacation with all services included. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are subject to change.",Habitat Apartments,HORTA-GUINARDÓ,41.41294,2.17621,1,2022-11-30,137,172,HUTB-011238,2,Con Licenia,7,38.0
2951,https://www.airbnb.com/rooms/23192958,158023606,"Plaza España 3 is an airy and luminous 2-bedroom apartment located in the traditional Sants-Montjuic district. Providing sleep up for 6 people and well connected by metro, train and buses, it is the ideal place for families or group of friends wanting to have a good time in Barcelona. Its large living and dining room is the perfect place to gather for a good dinner around the big wooden table. The balconies overlooking the street makes the apartment very luminous. <br /> <br />It is also equipped with 2 double bedrooms, a complete bathroom and a modern open-kitchen. Additional Information:Elevator (lift is not from ground floor, there is a flight of stairs to arrive to the lift)   <br /> <br />COVID-19 prevention: <br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate: <br /> 1) The cleaning to be carried out in the apartments with appropriate products",Habitat Apartments,SANTS-MONTJUÏC,41.37443,2.14082,1,2022-11-21,137,179,HUTB-003015,2,Con Licenia,3,14.5
2952,https://www.airbnb.com/rooms/23192971,158023606,"This apartment is located in the centre of Barcelona and offers 2 bedrooms and 1 bathroom, a gallery (big windows) with view on an inside courtyard that lets in a lot of light. It is located only 5 minutes walk to the famous Passeig de Gracia. It is decorated in an old fashioned style and even includes a mock antique rocking chair so it gives a really homely feel. Additional Information:-Phone to receive calls & make local calls  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of our clients.<br /> 3) The necessary information to our clients about the competent regulations to fulfill. <br /><br />City tax:<br",Habitat Apartments,EIXAMPLE,41.39429,2.16725,1,2022-12-03,137,142,HUTB-002000,2,Con Licenia,2,7.5
2953,https://www.airbnb.com/rooms/23193022,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included. <br />  <br /> Jazz BCN Apartments buildings are strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Recently renovated, each apartment combines stylish and modern furnishing details. Hot Jazz 51 apartment takes its name from the genre Hot Jazz; polished melodies and wind instruments. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a fully equipped kitchen and a living room with plenty of natural light and nice terrace. It will be the ideal place to enjoy a dream vacation thanks to it nice terrace. <br />  <br /> * Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are su",Habitat Apartments,SANT MARTÍ,41.41087,2.1779,1,2022-11-30,137,185,HUTB-011344,2,Con Licenia,10,68.5
2955,https://www.airbnb.com/rooms/23193027,158023606,"Jazz BCN Apartments is a new  concept of accommodation in Barcelona inspired by the Jazz genre. A  place designed for people looking for comfort, style and all amenities  included.  <br /> <br />Jazz BCN Apartments buildings are strategically  located in a quiet residential area of Eixample, just 5 minutes from the  Sagrada Familia. Each apartment combines stylish  and modern furnishing details.  <br /> <br />Hot Jazz 32 apartment takes its name from the  genre Hot Jazz; polished melodies and wind instruments. Following this  concept, the apartment has been designed to provide an atmosphere of  tranquility. As well, it features two pleasant bedrooms, a fully  equipped kitchen and a living room with plenty of natural light nice terrace. It will  be the ideal place to enjoy a dream vacation thanks to it nice terrace.  <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are sub",Habitat Apartments,EIXAMPLE,41.41085,2.17594,1,2022-12-01,137,175,HUTB-011341,2,Con Licenia,2,7.5
2956,https://www.airbnb.com/rooms/23193038,158023606,"Jazz BCN Apartments is a new concept of accommodation in Barcelona inspired by the Jazz genre. A place designed for people looking for comfort, style and all amenities included.  <br /> <br />Jazz BCN Apartments buildings are strategically located in a quiet residential area of Eixample, just 5 minutes from the Sagrada Familia. Each apartment combines stylish and modern furnishing details.  <br /> <br />Hot Jazz 52 apartment takes its name from the genre Hot Jazz; polished melodies and wind instruments. Following this concept, the apartment has been designed to provide an atmosphere of tranquility. As well, it features two pleasant bedrooms, a fully equipped kitchen and a living room with plenty of natural light nice terrace. It will be the ideal place to enjoy a dream vacation thanks to it nice terrace. <br /> <br />* Recommended for families. <br />* The Terrace that can be seen in the images, is shared, is located on the roof of the building and its opening hours are subject to chan",Habitat Apartments,EIXAMPLE,41.41049,2.17729,1,2022-11-24,137,178,HUTB-011345,2,Con Licenia,2,7.5
3008,https://www.airbnb.com/rooms/23316066,158023606,"This beautiful apartment in Barcelona is ideal for couples, small families or for a business trip. It is located next to Paseo de Gracia, with easy access to all attractions by foot or public transportation.<br /><br />It has a modern design and all necessary amenities to make your stay an unforgettable experience in the city. It offers a double bedroom, a bathroom, a spacious living room with a comfortable sofa, dining area and fully equipped kitchen. <br /><br />The apartment features lovely balconies that fill the apartment with natural light.<br /><br />  <br /><br />COVID-19 prevention:<br />Habitat Apartments complies with the Cleaning and Security protocols contained in the Order of the Ministry of Health SND/399/020, of May 9 regarding COVID-19. These protocols regulate:<br /> 1) The cleaning to be carried out in the apartments with appropriate products, replacement and cleaning of textiles.<br /> 2) The security and prevention measures of the staff of Habitat Apartments and of",Habitat Apartments,EIXAMPLE,41.39073,2.16395,1,2022-11-30,137,165,HUTB-007716,2,Con Licenia,2,7.5
